customer_id,registration_date,region,acquisition_channel,marketing_opt_in
CUST-027933,2024-01-05,South,Social Media,True
CUST-027934,2023-08-26,East,Paid Ads,True
CUST-027935,2022-12-17,East,Social Media,False
CUST-027936,2021-06-28,West,Social Media,True
CUST-027937,2021-09-20,North,Email Campaign,False
CUST-027938,2024-12-14,East,Organic Search,False
CUST-027939,2024-09-20,East,Referral,False
CUST-027940,2024-05-30,West,Email Campaign,False
CUST-027941,2023-12-12,Central,Paid Ads,True
CUST-027942,2023-10-24,West,Email Campaign,True
CUST-027943,2023-04-10,Central,Referral,False
CUST-027944,2024-11-08,North,Social Media,True
CUST-027945,2023-02-15,North,Social Media,True
CUST-027946,2024-05-14,South,Social Media,False
CUST-027947,2023-02-26,East,Organic Search,True
CUST-027948,2020-06-29,North,Email Campaign,True
CUST-027949,2022-01-08,East,Paid Ads,False
CUST-027950,2022-08-30,Central,Email Campaign,True
CUST-027951,2024-04-24,West,Referral,True
CUST-027952,2024-10-03,North,Email Campaign,True
CUST-027953,2023-06-24,West,Organic Search,False
CUST-027954,2021-01-20,West,Social Media,True
CUST-027955,2020-04-04,North,Paid Ads,True
CUST-027956,2023-08-22,North,Social Media,False
CUST-027957,2021-03-12,Central,Social Media,False
CUST-027958,2024-07-20,East,Paid Ads,True
CUST-027959,2022-06-11,South,Social Media,True
CUST-027960,2024-05-18,Central,Paid Ads,True
CUST-027961,2020-06-25,North,Organic Search,False
CUST-027962,2024-08-16,Central,Email Campaign,False
CUST-027963,2023-12-10,West,Organic Search,True
CUST-027964,2021-08-14,West,Paid Ads,True
CUST-027965,2021-11-17,South,Direct,True
CUST-027966,2023-12-15,Central,Organic Search,False
CUST-027967,2021-09-15,Central,Social Media,True
CUST-027968,2021-03-02,North,Paid Ads,False
CUST-027969,2022-10-22,Central,Social Media,False
CUST-027970,2024-04-20,North,Organic Search,False
CUST-027971,2021-08-06,North,Organic Search,True
CUST-027972,2021-03-18,Central,Social Media,True
CUST-027973,2020-06-28,North,Email Campaign,True
CUST-027974,2022-05-12,Central,Organic Search,True
CUST-027975,2024-06-18,Central,Organic Search,False
CUST-027976,2023-06-10,East,Social Media,True
CUST-027977,2021-07-08,East,Social Media,True
CUST-027978,2022-10-01,North,Social Media,True
CUST-027979,2024-01-28,East,Social Media,True
CUST-027980,2024-04-24,North,Organic Search,True
CUST-027981,2024-05-17,Central,Referral,False
CUST-027982,2023-02-26,South,Paid Ads,False
CUST-027983,2022-02-16,South,Referral,False
CUST-027984,2021-10-19,South,Paid Ads,True
CUST-027985,2024-08-18,South,Referral,False
CUST-027986,2023-07-03,Central,Referral,True
CUST-027987,2022-06-13,West,Organic Search,True
CUST-027988,2023-07-24,South,Referral,True
CUST-027989,2023-11-09,South,Paid Ads,True
CUST-027990,2022-10-25,Central,Referral,False
CUST-027991,2022-10-12,West,Organic Search,True
CUST-027992,2024-06-11,West,Paid Ads,True
CUST-027993,2024-09-26,North,Direct,True
CUST-027994,2024-07-04,East,Social Media,False
CUST-027995,2021-07-23,East,Direct,True
CUST-027996,2020-12-07,Central,Paid Ads,True
CUST-027997,2022-08-16,Central,Paid Ads,True
CUST-027998,2022-03-24,West,Paid Ads,True
CUST-027999,2022-09-12,East,Organic Search,True
CUST-028000,2021-12-16,West,Social Media,False
CUST-028001,2024-01-03,South,Social Media,False
CUST-028002,2023-06-12,West,Organic Search,False
CUST-028003,2022-07-18,Central,Social Media,True
CUST-028004,2024-07-02,Central,Social Media,True
CUST-028005,2021-01-22,North,Direct,False
CUST-028006,2022-10-10,West,Organic Search,True
CUST-028007,2024-08-25,Central,Referral,True
CUST-028008,2023-02-16,North,Social Media,True
CUST-028009,2023-07-17,Central,Referral,False
CUST-028010,2024-02-23,West,Referral,False
CUST-028011,2022-05-17,Central,Organic Search,True
CUST-028012,2024-08-29,West,Paid Ads,False
CUST-028013,2023-12-28,Central,Referral,False
CUST-028014,2023-12-24,Central,Organic Search,False
CUST-028015,2022-07-15,Central,Referral,True
CUST-028016,2023-06-17,North,Social Media,True
CUST-028017,2023-11-08,North,Email Campaign,False
CUST-028018,2024-11-11,East,Email Campaign,False
CUST-028019,2020-06-18,East,Paid Ads,True
CUST-028020,2024-05-05,West,Referral,False
CUST-028021,2023-11-06,Central,Organic Search,True
CUST-028022,2022-04-16,South,Organic Search,True
CUST-028023,2024-06-15,Central,Direct,True
CUST-028024,2024-09-23,Central,Organic Search,True
CUST-028025,2022-09-30,South,Referral,True
CUST-028026,2024-07-11,North,Social Media,False
CUST-028027,2022-06-24,East,Social Media,True
CUST-028028,2022-11-30,West,Social Media,False
CUST-028029,2024-08-03,Central,Referral,False
CUST-028030,2023-04-16,West,Organic Search,True
CUST-028031,2024-08-02,West,Paid Ads,False
CUST-028032,2024-03-22,East,Organic Search,True
CUST-028033,2023-01-11,South,Social Media,True
CUST-028034,2024-01-06,South,Organic Search,True
CUST-028035,2023-06-16,Central,Organic Search,True
CUST-028036,2023-02-10,Central,Organic Search,False
CUST-028037,2023-07-11,South,Referral,True
CUST-028038,2023-09-13,Central,Paid Ads,True
CUST-028039,2023-11-09,South,Social Media,False
CUST-028040,2022-07-28,West,Referral,True
CUST-028041,2022-11-23,West,Referral,True
CUST-028042,2022-11-11,Central,Referral,False
CUST-028043,2024-02-10,Central,Email Campaign,True
CUST-028044,2023-06-04,Central,Paid Ads,True
CUST-028045,2022-02-04,North,Referral,True
CUST-028046,2023-12-19,South,Social Media,True
CUST-028047,2021-04-08,South,Social Media,True
CUST-028048,2022-06-12,Central,Organic Search,True
CUST-028049,2022-06-28,Central,Paid Ads,False
CUST-028050,2021-02-05,Central,Social Media,False
CUST-028051,2023-07-03,North,Organic Search,False
CUST-028052,2024-08-06,Central,Paid Ads,True
CUST-028053,2024-11-09,Central,Email Campaign,False
CUST-028054,2022-12-04,South,Email Campaign,True
CUST-028055,2022-10-13,West,Organic Search,False
CUST-028056,2021-11-19,Central,Paid Ads,True
CUST-028057,2021-08-06,Central,Direct,False
CUST-028058,2020-05-24,Central,Direct,True
CUST-028059,2020-06-20,Central,Social Media,True
CUST-028060,2021-01-28,South,Paid Ads,False
CUST-028061,2020-11-09,East,Organic Search,True
CUST-028062,2022-06-04,East,Referral,False
CUST-028063,2024-02-09,East,Organic Search,True
CUST-028064,2022-05-30,North,Referral,True
CUST-028065,2024-04-23,East,Direct,True
CUST-028066,2023-08-19,Central,Paid Ads,False
CUST-028067,2021-07-07,West,Organic Search,False
CUST-028068,2023-10-30,Central,Social Media,True
CUST-028069,2023-01-05,Central,Paid Ads,True
CUST-028070,2023-05-28,North,Email Campaign,False
CUST-028071,2022-06-27,South,Email Campaign,True
CUST-028072,2020-07-04,Central,Organic Search,True
CUST-028073,2023-03-31,South,Organic Search,False
CUST-028074,2020-09-18,North,Direct,True
CUST-028075,2022-12-21,West,Organic Search,True
CUST-028076,2022-04-17,Central,Organic Search,False
CUST-028077,2021-05-11,Central,Direct,True
CUST-028078,2023-12-15,Central,Social Media,True
CUST-028079,2022-11-29,West,Email Campaign,True
CUST-028080,2024-06-22,North,Social Media,True
CUST-028081,2024-06-01,Central,Organic Search,True
CUST-028082,2024-03-15,East,Organic Search,True
CUST-028083,2023-05-24,Central,Paid Ads,True
CUST-028084,2024-07-17,Central,Paid Ads,True
CUST-028085,2024-10-29,East,Paid Ads,True
CUST-028086,2023-08-10,East,Organic Search,True
CUST-028087,2023-04-22,Central,Referral,False
CUST-028088,2022-12-14,Central,Paid Ads,False
CUST-028089,2023-05-28,West,Paid Ads,True
CUST-028090,2021-01-23,North,Social Media,True
CUST-028091,2022-02-18,West,Referral,True
CUST-028092,2022-02-10,Central,Organic Search,True
CUST-028093,2022-04-17,Central,Paid Ads,True
CUST-028094,2024-10-17,South,Email Campaign,True
CUST-028095,2024-09-19,South,Organic Search,True
CUST-028096,2024-08-18,Central,Direct,False
CUST-028097,2022-09-04,East,Paid Ads,False
CUST-028098,2023-05-21,North,Organic Search,False
CUST-028099,2022-02-10,Central,Social Media,False
CUST-028100,2024-02-05,East,Organic Search,True
CUST-028101,2022-10-26,Central,Direct,True
CUST-028102,2024-11-23,West,Direct,True
CUST-028103,2022-01-24,West,Social Media,True
CUST-028104,2024-02-06,Central,Organic Search,True
CUST-028105,2024-09-04,East,Social Media,True
CUST-028106,2023-04-01,South,Referral,True
CUST-028107,2023-09-06,West,Social Media,False
CUST-028108,2022-11-02,North,Organic Search,False
CUST-028109,2024-03-27,West,Social Media,False
CUST-028110,2023-03-19,West,Referral,False
CUST-028111,2023-11-25,East,Social Media,True
CUST-028112,2022-08-20,North,Organic Search,True
CUST-028113,2023-07-30,North,Organic Search,True
CUST-028114,2022-09-10,North,Paid Ads,True
CUST-028115,2023-01-04,North,Paid Ads,True
CUST-028116,2022-04-09,South,Direct,False
CUST-028117,2024-06-29,Central,Organic Search,True
CUST-028118,2022-03-24,Central,Organic Search,True
CUST-028119,2022-05-07,South,Social Media,True
CUST-028120,2022-08-12,West,Organic Search,True
CUST-028121,2024-05-28,East,Paid Ads,True
CUST-028122,2022-10-30,South,Email Campaign,True
CUST-028123,2021-11-28,North,Referral,True
CUST-028124,2023-10-04,South,Social Media,False
CUST-028125,2024-09-04,Central,Organic Search,True
CUST-028126,2024-06-16,North,Social Media,True
CUST-028127,2022-12-19,East,Organic Search,False
CUST-028128,2023-05-30,Central,Paid Ads,True
CUST-028129,2022-11-05,Central,Social Media,False
CUST-028130,2023-07-12,South,Direct,False
CUST-028131,2024-06-16,North,Direct,False
CUST-028132,2024-04-24,South,Referral,False
CUST-028133,2024-11-05,South,Organic Search,True
CUST-028134,2023-12-14,Central,Direct,True
CUST-028135,2023-10-31,South,Email Campaign,True
CUST-028136,2020-08-14,Central,Social Media,True
CUST-028137,2024-12-07,Central,Paid Ads,True
CUST-028138,2023-12-16,Central,Social Media,True
CUST-028139,2024-08-20,South,Paid Ads,True
CUST-028140,2021-11-10,South,Organic Search,False
CUST-028141,2024-10-26,South,Social Media,False
CUST-028142,2021-03-27,North,Social Media,True
CUST-028143,2020-12-26,Central,Organic Search,True
CUST-028144,2022-11-13,East,Organic Search,False
CUST-028145,2021-01-08,Central,Paid Ads,True
CUST-028146,2024-04-23,Central,Organic Search,True
CUST-028147,2023-09-20,North,Organic Search,True
CUST-028148,2024-07-10,Central,Social Media,True
CUST-028149,2024-09-16,South,Paid Ads,False
CUST-028150,2022-04-29,West,Social Media,True
CUST-028151,2023-07-04,South,Organic Search,False
CUST-028152,2022-04-28,South,Organic Search,True
CUST-028153,2023-07-02,East,Social Media,True
CUST-028154,2022-02-08,East,Direct,False
CUST-028155,2023-06-28,East,Direct,True
CUST-028156,2024-07-26,North,Paid Ads,False
CUST-028157,2023-04-29,West,Organic Search,True
CUST-028158,2023-09-23,South,Email Campaign,False
CUST-028159,2022-02-03,Central,Organic Search,True
CUST-028160,2024-07-14,West,Direct,True
CUST-028161,2024-05-07,North,Social Media,True
CUST-028162,2024-02-26,South,Social Media,True
CUST-028163,2021-05-16,East,Organic Search,False
CUST-028164,2022-02-27,Central,Social Media,True
CUST-028165,2022-05-23,North,Organic Search,True
CUST-028166,2021-09-20,North,Paid Ads,False
CUST-028167,2024-01-17,South,Social Media,False
CUST-028168,2023-10-27,North,Referral,True
CUST-028169,2020-12-03,North,Social Media,True
CUST-028170,2024-04-16,Central,Organic Search,False
CUST-028171,2024-02-29,West,Social Media,True
CUST-028172,2024-02-21,West,Organic Search,True
CUST-028173,2022-03-26,Central,Organic Search,True
CUST-028174,2023-04-26,West,Email Campaign,True
CUST-028175,2022-08-01,Central,Social Media,True
CUST-028176,2024-05-21,West,Organic Search,True
CUST-028177,2022-11-07,Central,Organic Search,True
CUST-028178,2022-07-31,Central,Paid Ads,False
CUST-028179,2023-11-25,East,Social Media,False
CUST-028180,2024-06-17,East,Paid Ads,True
CUST-028181,2024-06-26,Central,Email Campaign,True
CUST-028182,2022-04-14,West,Organic Search,True
CUST-028183,2022-02-05,Central,Email Campaign,False
CUST-028184,2024-03-11,Central,Direct,True
CUST-028185,2020-09-25,East,Social Media,True
CUST-028186,2020-11-22,East,Paid Ads,True
CUST-028187,2023-06-28,Central,Referral,True
CUST-028188,2022-08-12,Central,Direct,False
CUST-028189,2023-11-21,West,Referral,False
CUST-028190,2024-03-11,East,Paid Ads,True
CUST-028191,2023-03-04,Central,Paid Ads,False
CUST-028192,2024-06-26,South,Social Media,True
CUST-028193,2024-07-13,North,Paid Ads,True
CUST-028194,2023-05-17,West,Direct,True
CUST-028195,2022-12-15,West,Social Media,True
CUST-028196,2022-09-25,Central,Paid Ads,True
CUST-028197,2020-08-22,West,Direct,True
CUST-028198,2022-11-16,Central,Organic Search,False
CUST-028199,2023-01-19,South,Email Campaign,True
CUST-028200,2024-09-20,Central,Social Media,True
CUST-028201,2020-12-20,West,Organic Search,True
CUST-028202,2022-10-03,South,Paid Ads,False
CUST-028203,2022-01-08,South,Social Media,False
CUST-028204,2024-09-03,Central,Email Campaign,True
CUST-028205,2022-12-25,West,Social Media,True
CUST-028206,2024-04-06,East,Social Media,True
CUST-028207,2022-03-27,East,Social Media,True
CUST-028208,2024-04-19,South,Paid Ads,False
CUST-028209,2023-04-28,West,Organic Search,True
CUST-028210,2024-07-18,Central,Referral,True
CUST-028211,2020-10-29,Central,Direct,True
CUST-028212,2021-06-14,Central,Social Media,False
CUST-028213,2024-11-07,West,Email Campaign,True
CUST-028214,2024-07-24,East,Email Campaign,True
CUST-028215,2023-12-01,Central,Paid Ads,False
CUST-028216,2023-02-13,Central,Organic Search,False
CUST-028217,2020-04-10,Central,Organic Search,True
CUST-028218,2022-07-08,North,Organic Search,True
CUST-028219,2023-05-11,Central,Paid Ads,False
CUST-028220,2023-06-09,South,Organic Search,False
CUST-028221,2023-05-29,East,Direct,False
CUST-028222,2020-10-10,East,Referral,True
CUST-028223,2024-11-23,South,Social Media,True
CUST-028224,2021-12-20,South,Referral,True
CUST-028225,2024-06-17,North,Email Campaign,True
CUST-028226,2021-04-08,East,Organic Search,True
CUST-028227,2023-12-12,Central,Social Media,False
CUST-028228,2023-03-10,North,Organic Search,False
CUST-028229,2021-06-29,Central,Social Media,False
CUST-028230,2024-05-05,North,Email Campaign,False
CUST-028231,2021-08-22,West,Paid Ads,True
CUST-028232,2020-09-17,North,Referral,True
CUST-028233,2021-10-07,East,Paid Ads,True
CUST-028234,2020-06-05,South,Referral,False
CUST-028235,2022-09-10,South,Referral,True
CUST-028236,2022-09-03,West,Paid Ads,False
CUST-028237,2021-11-01,North,Paid Ads,True
CUST-028238,2023-08-24,West,Social Media,True
CUST-028239,2024-02-29,North,Direct,True
CUST-028240,2023-05-24,Central,Referral,True
CUST-028241,2024-06-25,Central,Paid Ads,False
CUST-028242,2023-10-25,South,Paid Ads,True
CUST-028243,2023-08-25,Central,Referral,True
CUST-028244,2021-12-29,East,Direct,False
CUST-028245,2022-05-25,South,Organic Search,True
CUST-028246,2023-02-08,Central,Direct,False
CUST-028247,2023-12-28,South,Organic Search,False
CUST-028248,2023-07-06,East,Direct,True
CUST-028249,2021-12-08,Central,Paid Ads,False
CUST-028250,2021-01-12,Central,Social Media,True
CUST-028251,2024-11-16,Central,Email Campaign,True
CUST-028252,2024-10-06,North,Social Media,True
CUST-028253,2024-03-07,Central,Email Campaign,True
CUST-028254,2024-06-17,South,Email Campaign,False
CUST-028255,2023-03-20,South,Social Media,True
CUST-028256,2024-06-05,Central,Paid Ads,True
CUST-028257,2024-10-11,Central,Organic Search,True
CUST-028258,2021-11-01,Central,Organic Search,False
CUST-028259,2021-10-28,Central,Referral,True
CUST-028260,2022-08-07,West,Paid Ads,False
CUST-028261,2021-03-26,North,Social Media,False
CUST-028262,2024-08-06,North,Referral,True
CUST-028263,2023-04-01,West,Direct,False
CUST-028264,2023-10-20,Central,Social Media,True
CUST-028265,2022-05-08,West,Organic Search,True
CUST-028266,2021-06-20,Central,Social Media,True
CUST-028267,2024-06-30,Central,Social Media,True
CUST-028268,2021-09-11,North,Email Campaign,True
CUST-028269,2024-08-20,West,Paid Ads,True
CUST-028270,2024-02-29,Central,Organic Search,True
CUST-028271,2023-09-19,South,Direct,True
CUST-028272,2020-04-08,East,Organic Search,False
CUST-028273,2023-12-26,East,Email Campaign,False
CUST-028274,2024-09-10,North,Paid Ads,False
CUST-028275,2024-09-11,Central,Referral,True
CUST-028276,2023-05-06,South,Referral,True
CUST-028277,2021-08-31,Central,Organic Search,True
CUST-028278,2024-11-14,North,Organic Search,True
CUST-028279,2020-12-29,East,Social Media,False
CUST-028280,2021-09-02,West,Referral,True
CUST-028281,2024-11-27,East,Referral,True
CUST-028282,2021-02-13,East,Social Media,True
CUST-028283,2023-11-06,Central,Paid Ads,True
CUST-028284,2023-11-25,South,Referral,True
CUST-028285,2023-09-10,East,Direct,False
CUST-028286,2024-06-08,West,Direct,False
CUST-028287,2021-03-14,South,Direct,True
CUST-028288,2021-09-06,West,Referral,True
CUST-028289,2023-06-21,Central,Social Media,True
CUST-028290,2022-07-28,Central,Social Media,True
CUST-028291,2020-01-20,West,Email Campaign,True
CUST-028292,2024-10-02,Central,Social Media,True
CUST-028293,2021-12-20,South,Email Campaign,True
CUST-028294,2021-09-27,Central,Paid Ads,True
CUST-028295,2023-03-31,Central,Email Campaign,True
CUST-028296,2024-10-29,Central,Organic Search,False
CUST-028297,2024-02-25,North,Organic Search,False
CUST-028298,2023-10-16,South,Organic Search,False
CUST-028299,2022-12-28,Central,Organic Search,True
CUST-028300,2023-01-16,Central,Direct,True
CUST-028301,2024-02-19,South,Referral,True
CUST-028302,2021-11-08,East,Social Media,False
CUST-028303,2023-06-02,Central,Paid Ads,False
CUST-028304,2024-01-16,Central,Referral,False
CUST-028305,2024-07-05,Central,Organic Search,True
CUST-028306,2023-12-04,North,Paid Ads,False
CUST-028307,2021-10-18,North,Referral,False
CUST-028308,2024-03-06,West,Referral,False
CUST-028309,2023-03-13,East,Referral,True
CUST-028310,2023-06-24,North,Social Media,True
CUST-028311,2023-11-13,North,Social Media,True
CUST-028312,2022-04-12,Central,Organic Search,True
CUST-028313,2024-05-19,West,Social Media,True
CUST-028314,2023-09-15,South,Direct,True
CUST-028315,2023-07-12,Central,Paid Ads,True
CUST-028316,2021-02-21,North,Organic Search,False
CUST-028317,2023-04-09,North,Social Media,True
CUST-028318,2023-09-08,East,Referral,False
CUST-028319,2022-06-27,Central,Organic Search,False
