activity_id,regarding_type,regarding_id,activity_type,activity_date
ACT-0006169,Case,CASE-020774,Email,2023-01-28
ACT-0006174,Case,CASE-020789,Phone Call,2023-01-28
ACT-0006175,Case,CASE-020789,Phone Call,2023-01-28
ACT-0006178,Case,CASE-020800,Phone Call,2023-01-28
ACT-0006181,Case,CASE-020802,Phone Call,2023-01-28
ACT-0006188,Case,CASE-046622,Phone Call,2023-01-28
ACT-0006191,Case,CASE-046634,Phone Call,2023-01-28
ACT-0006192,Case,CASE-046643,Phone Call,2023-01-28
ACT-0006193,Case,CASE-046643,Email,2023-01-28
ACT-0006197,Case,CASE-053549,Phone Call,2023-01-28
ACT-0006198,Case,CASE-053555,Email,2023-01-28
ACT-0006199,Case,CASE-053556,Email,2023-01-28
ACT-0006203,Case,CASE-053565,Phone Call,2023-01-28
ACT-0006204,Case,CASE-053566,Email,2023-01-28
ACT-0006209,Case,CASE-058693,Phone Call,2023-01-28
ACT-0006213,Case,CASE-059869,Phone Call,2023-01-28
ACT-0006216,Case,CASE-060792,Phone Call,2023-01-28
ACT-0006221,Case,CASE-064167,Email,2023-01-28
ACT-0006226,Case,CASE-000404,Email,2023-01-28
ACT-0006227,Case,CASE-000418,Email,2023-01-28
ACT-0006242,Case,CASE-000462,Email,2023-01-28
ACT-0006244,Case,CASE-000466,Email,2023-01-28
ACT-0006245,Case,CASE-000469,Email,2023-01-28
ACT-0006247,Case,CASE-000474,Phone Call,2023-01-28
ACT-0006248,Case,CASE-000480,Phone Call,2023-01-28
ACT-0006252,Case,CASE-000487,Phone Call,2023-01-28
ACT-0006253,Case,CASE-020744,Email,2023-01-28
ACT-0006254,Case,CASE-020744,Phone Call,2023-01-28
ACT-0006256,Case,CASE-020745,Phone Call,2023-01-28
ACT-0006258,Case,CASE-020746,Email,2023-01-28
ACT-0006263,Case,CASE-020756,Phone Call,2023-01-28
ACT-0006265,Case,CASE-020760,Email,2023-01-28
ACT-0006266,Case,CASE-020761,Email,2023-01-28
ACT-0006269,Case,CASE-020764,Phone Call,2023-01-28
ACT-0006270,Case,CASE-020767,Email,2023-01-28
ACT-0006274,Case,CASE-020777,Phone Call,2023-01-28
ACT-0006275,Case,CASE-020779,Email,2023-01-28
ACT-0006276,Case,CASE-020779,Phone Call,2023-01-28
ACT-0006280,Case,CASE-020784,Email,2023-01-28
ACT-0006281,Case,CASE-020785,Phone Call,2023-01-28
ACT-0006282,Case,CASE-020785,Phone Call,2023-01-28
ACT-0006284,Case,CASE-020786,Phone Call,2023-01-28
ACT-0006287,Case,CASE-020796,Phone Call,2023-01-28
ACT-0006291,Case,CASE-020801,Phone Call,2023-01-28
ACT-0006293,Case,CASE-020804,Email,2023-01-28
ACT-0006298,Case,CASE-020814,Phone Call,2023-01-28
ACT-0006300,Case,CASE-046609,Phone Call,2023-01-28
ACT-0006303,Case,CASE-046614,Email,2023-01-28
ACT-0006308,Case,CASE-046656,Email,2023-01-28
ACT-0006312,Case,CASE-053567,Phone Call,2023-01-28
ACT-0006314,Case,CASE-053570,Email,2023-01-28
ACT-0006319,Case,CASE-059815,Phone Call,2023-01-28
ACT-0006321,Case,CASE-060111,Email,2023-01-28
ACT-0006323,Case,CASE-060265,Email,2023-01-28
ACT-0006324,Case,CASE-060374,Email,2023-01-28
ACT-0006332,Case,CASE-065322,Phone Call,2023-01-28
ACT-0002860,Opportunity,OPP-00243,Task,2023-01-29
ACT-0003763,Opportunity,OPP-00469,Email,2023-01-29
ACT-0006119,Case,CASE-000394,Email,2023-01-29
ACT-0006123,Case,CASE-000399,Phone Call,2023-01-29
ACT-0006128,Case,CASE-000405,Phone Call,2023-01-29
ACT-0006131,Case,CASE-000426,Phone Call,2023-01-29
ACT-0006134,Case,CASE-000433,Email,2023-01-29
ACT-0006137,Case,CASE-000438,Email,2023-01-29
ACT-0006138,Case,CASE-000439,Phone Call,2023-01-29
ACT-0006142,Case,CASE-000452,Phone Call,2023-01-29
ACT-0006144,Case,CASE-000454,Phone Call,2023-01-29
ACT-0006145,Case,CASE-000463,Phone Call,2023-01-29
ACT-0006148,Case,CASE-020734,Phone Call,2023-01-29
ACT-0006149,Case,CASE-020734,Phone Call,2023-01-29
ACT-0006158,Case,CASE-020752,Email,2023-01-29
ACT-0006161,Case,CASE-020763,Phone Call,2023-01-29
ACT-0006162,Case,CASE-020763,Phone Call,2023-01-29
ACT-0006163,Case,CASE-020765,Phone Call,2023-01-29
ACT-0006165,Case,CASE-020769,Email,2023-01-29
ACT-0006168,Case,CASE-020773,Phone Call,2023-01-29
ACT-0006170,Case,CASE-020776,Email,2023-01-29
ACT-0006171,Case,CASE-020776,Phone Call,2023-01-29
ACT-0006172,Case,CASE-020782,Email,2023-01-29
ACT-0006177,Case,CASE-020792,Phone Call,2023-01-29
ACT-0006183,Case,CASE-046596,Phone Call,2023-01-29
ACT-0006187,Case,CASE-046615,Phone Call,2023-01-29
ACT-0006190,Case,CASE-046634,Email,2023-01-29
ACT-0006195,Case,CASE-053548,Phone Call,2023-01-29
ACT-0006196,Case,CASE-053549,Email,2023-01-29
ACT-0006201,Case,CASE-053557,Phone Call,2023-01-29
ACT-0006202,Case,CASE-053557,Email,2023-01-29
ACT-0006207,Case,CASE-057770,Phone Call,2023-01-29
ACT-0006208,Case,CASE-057770,Email,2023-01-29
ACT-0006210,Case,CASE-059376,Email,2023-01-29
ACT-0006219,Case,CASE-061765,Phone Call,2023-01-29
ACT-0006220,Case,CASE-061765,Email,2023-01-29
ACT-0006222,Case,CASE-065141,Email,2023-01-29
ACT-0006232,Case,CASE-000441,Phone Call,2023-01-29
ACT-0006238,Case,CASE-000453,Email,2023-01-29
ACT-0006239,Case,CASE-000456,Phone Call,2023-01-29
ACT-0006243,Case,CASE-000466,Email,2023-01-29
ACT-0006246,Case,CASE-000471,Phone Call,2023-01-29
ACT-0006251,Case,CASE-000486,Email,2023-01-29
ACT-0006255,Case,CASE-020745,Phone Call,2023-01-29
ACT-0006257,Case,CASE-020746,Phone Call,2023-01-29
ACT-0006262,Case,CASE-020751,Email,2023-01-29
ACT-0006264,Case,CASE-020756,Phone Call,2023-01-29
ACT-0006271,Case,CASE-020775,Phone Call,2023-01-29
ACT-0006272,Case,CASE-020775,Phone Call,2023-01-29
ACT-0006278,Case,CASE-020781,Phone Call,2023-01-29
ACT-0006283,Case,CASE-020786,Email,2023-01-29
ACT-0006286,Case,CASE-020795,Email,2023-01-29
ACT-0006288,Case,CASE-020796,Phone Call,2023-01-29
ACT-0006290,Case,CASE-020798,Phone Call,2023-01-29
ACT-0006296,Case,CASE-020813,Phone Call,2023-01-29
ACT-0006302,Case,CASE-046614,Email,2023-01-29
ACT-0006304,Case,CASE-046640,Phone Call,2023-01-29
ACT-0006306,Case,CASE-046645,Phone Call,2023-01-29
ACT-0006309,Case,CASE-046656,Email,2023-01-29
ACT-0006310,Case,CASE-053560,Phone Call,2023-01-29
ACT-0006311,Case,CASE-053563,Email,2023-01-29
ACT-0006315,Case,CASE-053570,Phone Call,2023-01-29
ACT-0006317,Case,CASE-053572,Email,2023-01-29
ACT-0006318,Case,CASE-053573,Email,2023-01-29
ACT-0006322,Case,CASE-060265,Phone Call,2023-01-29
ACT-0006325,Case,CASE-060374,Email,2023-01-29
ACT-0006326,Case,CASE-062124,Email,2023-01-29
ACT-0006329,Case,CASE-064046,Email,2023-01-29
ACT-0006331,Case,CASE-065117,Phone Call,2023-01-29
ACT-0006336,Case,CASE-000427,Phone Call,2023-01-29
ACT-0006337,Case,CASE-000427,Phone Call,2023-01-29
ACT-0006339,Case,CASE-000428,Phone Call,2023-01-29
ACT-0006340,Case,CASE-000435,Phone Call,2023-01-29
ACT-0006341,Case,CASE-000435,Phone Call,2023-01-29
ACT-0006343,Case,CASE-000440,Phone Call,2023-01-29
ACT-0006344,Case,CASE-000444,Phone Call,2023-01-29
ACT-0006345,Case,CASE-000445,Phone Call,2023-01-29
ACT-0006347,Case,CASE-000455,Phone Call,2023-01-29
ACT-0006348,Case,CASE-000465,Email,2023-01-29
ACT-0006349,Case,CASE-000465,Email,2023-01-29
ACT-0006353,Case,CASE-000472,Email,2023-01-29
ACT-0006356,Case,CASE-000489,Email,2023-01-29
ACT-0006360,Case,CASE-000500,Email,2023-01-29
ACT-0006361,Case,CASE-000500,Phone Call,2023-01-29
ACT-0006364,Case,CASE-020788,Email,2023-01-29
ACT-0006365,Case,CASE-020791,Phone Call,2023-01-29
ACT-0006370,Case,CASE-020794,Phone Call,2023-01-29
ACT-0006372,Case,CASE-020799,Phone Call,2023-01-29
ACT-0006378,Case,CASE-020811,Phone Call,2023-01-29
ACT-0006381,Case,CASE-020818,Phone Call,2023-01-29
ACT-0006382,Case,CASE-020818,Phone Call,2023-01-29
ACT-0006387,Case,CASE-020821,Email,2023-01-29
ACT-0006389,Case,CASE-020823,Email,2023-01-29
ACT-0006393,Case,CASE-020830,Email,2023-01-29
ACT-0006395,Case,CASE-020831,Phone Call,2023-01-29
ACT-0006401,Case,CASE-046623,Phone Call,2023-01-29
ACT-0006407,Case,CASE-053568,Email,2023-01-29
ACT-0006408,Case,CASE-053569,Email,2023-01-29
ACT-0006411,Case,CASE-057723,Phone Call,2023-01-29
ACT-0006414,Case,CASE-059167,Phone Call,2023-01-29
ACT-0006416,Case,CASE-061118,Email,2023-01-29
ACT-0006418,Case,CASE-061845,Phone Call,2023-01-29
ACT-0006419,Case,CASE-061845,Email,2023-01-29
ACT-0006422,Case,CASE-064943,Phone Call,2023-01-29
ACT-0006425,Case,CASE-065411,Phone Call,2023-01-29
ACT-0006224,Case,CASE-000403,Email,2023-01-30
ACT-0006225,Case,CASE-000403,Email,2023-01-30
ACT-0006228,Case,CASE-000422,Phone Call,2023-01-30
ACT-0006229,Case,CASE-000422,Email,2023-01-30
ACT-0006230,Case,CASE-000432,Email,2023-01-30
ACT-0006231,Case,CASE-000441,Email,2023-01-30
ACT-0006233,Case,CASE-000448,Phone Call,2023-01-30
ACT-0006234,Case,CASE-000448,Phone Call,2023-01-30
ACT-0006235,Case,CASE-000450,Email,2023-01-30
ACT-0006236,Case,CASE-000450,Email,2023-01-30
ACT-0006237,Case,CASE-000453,Phone Call,2023-01-30
ACT-0006240,Case,CASE-000459,Email,2023-01-30
ACT-0006241,Case,CASE-000460,Email,2023-01-30
ACT-0006249,Case,CASE-000481,Email,2023-01-30
ACT-0006250,Case,CASE-000486,Phone Call,2023-01-30
ACT-0006259,Case,CASE-020749,Phone Call,2023-01-30
ACT-0006260,Case,CASE-020749,Phone Call,2023-01-30
ACT-0006261,Case,CASE-020751,Phone Call,2023-01-30
ACT-0006267,Case,CASE-020762,Email,2023-01-30
ACT-0006268,Case,CASE-020762,Phone Call,2023-01-30
ACT-0006273,Case,CASE-020777,Phone Call,2023-01-30
ACT-0006277,Case,CASE-020781,Phone Call,2023-01-30
ACT-0006279,Case,CASE-020784,Email,2023-01-30
ACT-0006285,Case,CASE-020787,Phone Call,2023-01-30
ACT-0006289,Case,CASE-020797,Phone Call,2023-01-30
ACT-0006292,Case,CASE-020801,Email,2023-01-30
ACT-0006294,Case,CASE-020809,Email,2023-01-30
ACT-0006295,Case,CASE-020809,Email,2023-01-30
ACT-0006297,Case,CASE-020813,Phone Call,2023-01-30
ACT-0006299,Case,CASE-046597,Phone Call,2023-01-30
ACT-0006301,Case,CASE-046609,Phone Call,2023-01-30
ACT-0006305,Case,CASE-046640,Email,2023-01-30
ACT-0006307,Case,CASE-046648,Phone Call,2023-01-30
ACT-0006313,Case,CASE-053567,Email,2023-01-30
ACT-0006316,Case,CASE-053572,Phone Call,2023-01-30
ACT-0006320,Case,CASE-060111,Email,2023-01-30
ACT-0006327,Case,CASE-062124,Phone Call,2023-01-30
ACT-0006328,Case,CASE-064046,Phone Call,2023-01-30
ACT-0006330,Case,CASE-065117,Phone Call,2023-01-30
ACT-0006333,Case,CASE-065322,Email,2023-01-30
ACT-0006335,Case,CASE-000421,Email,2023-01-30
ACT-0006338,Case,CASE-000428,Email,2023-01-30
ACT-0006342,Case,CASE-000436,Phone Call,2023-01-30
ACT-0006346,Case,CASE-000445,Phone Call,2023-01-30
ACT-0006350,Case,CASE-000468,Phone Call,2023-01-30
ACT-0006351,Case,CASE-000470,Phone Call,2023-01-30
ACT-0006354,Case,CASE-000472,Email,2023-01-30
ACT-0006358,Case,CASE-000495,Email,2023-01-30
ACT-0006359,Case,CASE-000495,Email,2023-01-30
ACT-0006366,Case,CASE-020791,Phone Call,2023-01-30
ACT-0006367,Case,CASE-020793,Email,2023-01-30
ACT-0006368,Case,CASE-020793,Phone Call,2023-01-30
ACT-0006369,Case,CASE-020794,Phone Call,2023-01-30
ACT-0006373,Case,CASE-020803,Email,2023-01-30
ACT-0006375,Case,CASE-020807,Phone Call,2023-01-30
ACT-0006377,Case,CASE-020811,Email,2023-01-30
ACT-0006380,Case,CASE-020816,Email,2023-01-30
ACT-0006383,Case,CASE-020819,Email,2023-01-30
ACT-0006392,Case,CASE-020830,Phone Call,2023-01-30
ACT-0006394,Case,CASE-020831,Email,2023-01-30
ACT-0006397,Case,CASE-020837,Phone Call,2023-01-30
ACT-0006399,Case,CASE-046610,Phone Call,2023-01-30
ACT-0006402,Case,CASE-046631,Email,2023-01-30
ACT-0006404,Case,CASE-046633,Phone Call,2023-01-30
ACT-0006413,Case,CASE-057766,Phone Call,2023-01-30
ACT-0006417,Case,CASE-061747,Phone Call,2023-01-30
ACT-0006424,Case,CASE-065152,Email,2023-01-30
ACT-0006426,Case,CASE-065411,Email,2023-01-30
ACT-0006437,Case,CASE-000458,Phone Call,2023-01-30
ACT-0006441,Case,CASE-000467,Phone Call,2023-01-30
ACT-0006442,Case,CASE-000467,Phone Call,2023-01-30
ACT-0006443,Case,CASE-000475,Phone Call,2023-01-30
ACT-0006444,Case,CASE-000483,Email,2023-01-30
ACT-0006449,Case,CASE-000519,Phone Call,2023-01-30
ACT-0006452,Case,CASE-020810,Email,2023-01-30
ACT-0006457,Case,CASE-020817,Phone Call,2023-01-30
ACT-0006459,Case,CASE-020825,Phone Call,2023-01-30
ACT-0006460,Case,CASE-020825,Email,2023-01-30
ACT-0006462,Case,CASE-020829,Phone Call,2023-01-30
ACT-0006470,Case,CASE-020840,Phone Call,2023-01-30
ACT-0006473,Case,CASE-020844,Phone Call,2023-01-30
ACT-0006474,Case,CASE-020845,Phone Call,2023-01-30
ACT-0006485,Case,CASE-046630,Email,2023-01-30
ACT-0006487,Case,CASE-046637,Phone Call,2023-01-30
ACT-0006488,Case,CASE-046637,Email,2023-01-30
ACT-0006489,Case,CASE-046644,Phone Call,2023-01-30
ACT-0006490,Case,CASE-046660,Phone Call,2023-01-30
ACT-0006497,Case,CASE-057615,Phone Call,2023-01-30
ACT-0006500,Case,CASE-061190,Email,2023-01-30
ACT-0006501,Case,CASE-061190,Phone Call,2023-01-30
ACT-0006502,Case,CASE-062182,Phone Call,2023-01-30
ACT-0006503,Case,CASE-062837,Phone Call,2023-01-30
ACT-0006505,Case,CASE-063659,Email,2023-01-30
ACT-0006507,Case,CASE-063751,Phone Call,2023-01-30
ACT-0006512,Case,CASE-064677,Phone Call,2023-01-30
ACT-0006513,Case,CASE-065300,Email,2023-01-30
ACT-0001944,Opportunity,OPP-00014,Phone Call,2023-01-31
ACT-0006334,Case,CASE-000421,Email,2023-01-31
ACT-0006352,Case,CASE-000470,Phone Call,2023-01-31
ACT-0006355,Case,CASE-000489,Phone Call,2023-01-31
ACT-0006357,Case,CASE-000494,Phone Call,2023-01-31
ACT-0006362,Case,CASE-020778,Email,2023-01-31
ACT-0006363,Case,CASE-020780,Phone Call,2023-01-31
ACT-0006371,Case,CASE-020799,Email,2023-01-31
ACT-0006374,Case,CASE-020807,Email,2023-01-31
ACT-0006376,Case,CASE-020808,Phone Call,2023-01-31
ACT-0006379,Case,CASE-020816,Email,2023-01-31
ACT-0006384,Case,CASE-020819,Phone Call,2023-01-31
ACT-0006385,Case,CASE-020820,Phone Call,2023-01-31
ACT-0006386,Case,CASE-020820,Phone Call,2023-01-31
ACT-0006388,Case,CASE-020821,Phone Call,2023-01-31
ACT-0006390,Case,CASE-020828,Phone Call,2023-01-31
ACT-0006391,Case,CASE-020828,Email,2023-01-31
ACT-0006396,Case,CASE-020837,Phone Call,2023-01-31
ACT-0006398,Case,CASE-046610,Phone Call,2023-01-31
ACT-0006400,Case,CASE-046619,Phone Call,2023-01-31
ACT-0006403,Case,CASE-046633,Phone Call,2023-01-31
ACT-0006405,Case,CASE-046659,Phone Call,2023-01-31
ACT-0006406,Case,CASE-046659,Email,2023-01-31
ACT-0006409,Case,CASE-053569,Phone Call,2023-01-31
ACT-0006410,Case,CASE-053571,Phone Call,2023-01-31
ACT-0006412,Case,CASE-057766,Phone Call,2023-01-31
ACT-0006415,Case,CASE-059167,Phone Call,2023-01-31
ACT-0006420,Case,CASE-061917,Phone Call,2023-01-31
ACT-0006421,Case,CASE-062634,Phone Call,2023-01-31
ACT-0006423,Case,CASE-065152,Email,2023-01-31
ACT-0006427,Case,CASE-065478,Email,2023-01-31
ACT-0006428,Case,CASE-065478,Email,2023-01-31
ACT-0006429,Case,CASE-000446,Email,2023-01-31
ACT-0006433,Case,CASE-000449,Email,2023-01-31
ACT-0006436,Case,CASE-000457,Phone Call,2023-01-31
ACT-0006448,Case,CASE-000501,Phone Call,2023-01-31
ACT-0006450,Case,CASE-020805,Phone Call,2023-01-31
ACT-0006451,Case,CASE-020806,Phone Call,2023-01-31
ACT-0006453,Case,CASE-020810,Email,2023-01-31
ACT-0006454,Case,CASE-020812,Email,2023-01-31
ACT-0006455,Case,CASE-020812,Phone Call,2023-01-31
ACT-0006458,Case,CASE-020817,Email,2023-01-31
ACT-0006463,Case,CASE-020833,Email,2023-01-31
ACT-0006464,Case,CASE-020835,Email,2023-01-31
ACT-0006465,Case,CASE-020835,Email,2023-01-31
ACT-0006466,Case,CASE-020836,Phone Call,2023-01-31
ACT-0006467,Case,CASE-020836,Phone Call,2023-01-31
ACT-0006468,Case,CASE-020838,Phone Call,2023-01-31
ACT-0006469,Case,CASE-020838,Email,2023-01-31
ACT-0006471,Case,CASE-020840,Phone Call,2023-01-31
ACT-0006478,Case,CASE-020849,Phone Call,2023-01-31
ACT-0006480,Case,CASE-020854,Email,2023-01-31
ACT-0006481,Case,CASE-046618,Phone Call,2023-01-31
ACT-0006483,Case,CASE-046629,Phone Call,2023-01-31
ACT-0006484,Case,CASE-046629,Phone Call,2023-01-31
ACT-0006486,Case,CASE-046630,Email,2023-01-31
ACT-0006491,Case,CASE-053564,Email,2023-01-31
ACT-0006492,Case,CASE-053564,Phone Call,2023-01-31
ACT-0006494,Case,CASE-053576,Phone Call,2023-01-31
ACT-0006510,Case,CASE-064192,Phone Call,2023-01-31
ACT-0006517,Case,CASE-000473,Phone Call,2023-01-31
ACT-0006522,Case,CASE-000479,Phone Call,2023-01-31
ACT-0006523,Case,CASE-000479,Email,2023-01-31
ACT-0006524,Case,CASE-000482,Phone Call,2023-01-31
ACT-0006526,Case,CASE-000484,Email,2023-01-31
ACT-0006528,Case,CASE-000496,Email,2023-01-31
ACT-0006532,Case,CASE-000499,Phone Call,2023-01-31
ACT-0006541,Case,CASE-000513,Email,2023-01-31
ACT-0006543,Case,CASE-000515,Email,2023-01-31
ACT-0006545,Case,CASE-000520,Phone Call,2023-01-31
ACT-0006546,Case,CASE-000521,Phone Call,2023-01-31
ACT-0006548,Case,CASE-000522,Phone Call,2023-01-31
ACT-0006550,Case,CASE-000524,Email,2023-01-31
ACT-0006556,Case,CASE-020822,Email,2023-01-31
ACT-0006562,Case,CASE-020827,Phone Call,2023-01-31
ACT-0006565,Case,CASE-020839,Phone Call,2023-01-31
ACT-0006566,Case,CASE-020841,Phone Call,2023-01-31
ACT-0006567,Case,CASE-020841,Email,2023-01-31
ACT-0006569,Case,CASE-020852,Email,2023-01-31
ACT-0006572,Case,CASE-020853,Email,2023-01-31
ACT-0006575,Case,CASE-020858,Email,2023-01-31
ACT-0006577,Case,CASE-020861,Email,2023-01-31
ACT-0006578,Case,CASE-020862,Email,2023-01-31
ACT-0006584,Case,CASE-046632,Phone Call,2023-01-31
ACT-0006590,Case,CASE-046670,Phone Call,2023-01-31
ACT-0006591,Case,CASE-046670,Phone Call,2023-01-31
ACT-0006592,Case,CASE-053575,Email,2023-01-31
ACT-0006599,Case,CASE-053584,Email,2023-01-31
ACT-0006600,Case,CASE-058981,Phone Call,2023-01-31
ACT-0006601,Case,CASE-058981,Email,2023-01-31
ACT-0006602,Case,CASE-059407,Email,2023-01-31
ACT-0006603,Case,CASE-059407,Phone Call,2023-01-31
ACT-0006607,Case,CASE-063019,Email,2023-01-31
ACT-0000790,Lead,LEAD-00314,Task,2023-02-01
ACT-0000791,Lead,LEAD-00314,Meeting,2023-02-01
ACT-0002822,Opportunity,OPP-00234,Meeting,2023-02-01
ACT-0002824,Opportunity,OPP-00234,Email,2023-02-01
ACT-0006430,Case,CASE-000446,Phone Call,2023-02-01
ACT-0006431,Case,CASE-000447,Phone Call,2023-02-01
ACT-0006432,Case,CASE-000447,Phone Call,2023-02-01
ACT-0006434,Case,CASE-000451,Phone Call,2023-02-01
ACT-0006435,Case,CASE-000457,Phone Call,2023-02-01
ACT-0006438,Case,CASE-000458,Phone Call,2023-02-01
ACT-0006439,Case,CASE-000461,Phone Call,2023-02-01
ACT-0006440,Case,CASE-000461,Email,2023-02-01
ACT-0006445,Case,CASE-000485,Email,2023-02-01
ACT-0006446,Case,CASE-000488,Phone Call,2023-02-01
ACT-0006447,Case,CASE-000501,Phone Call,2023-02-01
ACT-0006456,Case,CASE-020815,Email,2023-02-01
ACT-0006461,Case,CASE-020829,Email,2023-02-01
ACT-0006472,Case,CASE-020843,Phone Call,2023-02-01
ACT-0006475,Case,CASE-020845,Phone Call,2023-02-01
ACT-0006476,Case,CASE-020846,Phone Call,2023-02-01
ACT-0006477,Case,CASE-020849,Phone Call,2023-02-01
ACT-0006479,Case,CASE-020851,Email,2023-02-01
ACT-0006482,Case,CASE-046627,Phone Call,2023-02-01
ACT-0006493,Case,CASE-053574,Email,2023-02-01
ACT-0006495,Case,CASE-053576,Phone Call,2023-02-01
ACT-0006496,Case,CASE-057277,Email,2023-02-01
ACT-0006498,Case,CASE-057615,Phone Call,2023-02-01
ACT-0006499,Case,CASE-057792,Phone Call,2023-02-01
ACT-0006504,Case,CASE-062837,Phone Call,2023-02-01
ACT-0006506,Case,CASE-063751,Phone Call,2023-02-01
ACT-0006508,Case,CASE-064125,Email,2023-02-01
ACT-0006509,Case,CASE-064192,Phone Call,2023-02-01
ACT-0006511,Case,CASE-064413,Email,2023-02-01
ACT-0006514,Case,CASE-065300,Phone Call,2023-02-01
ACT-0006519,Case,CASE-000476,Email,2023-02-01
ACT-0006520,Case,CASE-000477,Email,2023-02-01
ACT-0006521,Case,CASE-000478,Phone Call,2023-02-01
ACT-0006525,Case,CASE-000482,Email,2023-02-01
ACT-0006531,Case,CASE-000499,Email,2023-02-01
ACT-0006533,Case,CASE-000503,Phone Call,2023-02-01
ACT-0006539,Case,CASE-000510,Email,2023-02-01
ACT-0006551,Case,CASE-000525,Email,2023-02-01
ACT-0006553,Case,CASE-000527,Email,2023-02-01
ACT-0006554,Case,CASE-000529,Phone Call,2023-02-01
ACT-0006557,Case,CASE-020824,Phone Call,2023-02-01
ACT-0006558,Case,CASE-020824,Phone Call,2023-02-01
ACT-0006559,Case,CASE-020826,Phone Call,2023-02-01
ACT-0006560,Case,CASE-020826,Phone Call,2023-02-01
ACT-0006561,Case,CASE-020827,Email,2023-02-01
ACT-0006568,Case,CASE-020847,Email,2023-02-01
ACT-0006570,Case,CASE-020852,Phone Call,2023-02-01
ACT-0006571,Case,CASE-020853,Phone Call,2023-02-01
ACT-0006573,Case,CASE-020857,Email,2023-02-01
ACT-0006574,Case,CASE-020858,Phone Call,2023-02-01
ACT-0006582,Case,CASE-020867,Phone Call,2023-02-01
ACT-0006587,Case,CASE-046649,Email,2023-02-01
ACT-0006588,Case,CASE-046655,Phone Call,2023-02-01
ACT-0006593,Case,CASE-053577,Email,2023-02-01
ACT-0006596,Case,CASE-053581,Email,2023-02-01
ACT-0006597,Case,CASE-053583,Phone Call,2023-02-01
ACT-0006605,Case,CASE-060660,Email,2023-02-01
ACT-0006606,Case,CASE-060660,Phone Call,2023-02-01
ACT-0006608,Case,CASE-063019,Phone Call,2023-02-01
ACT-0006609,Case,CASE-063851,Phone Call,2023-02-01
ACT-0006610,Case,CASE-064518,Email,2023-02-01
ACT-0006614,Case,CASE-065590,Email,2023-02-01
ACT-0006623,Case,CASE-000502,Phone Call,2023-02-01
ACT-0006624,Case,CASE-000502,Phone Call,2023-02-01
ACT-0006625,Case,CASE-000506,Email,2023-02-01
ACT-0006628,Case,CASE-000511,Phone Call,2023-02-01
ACT-0006629,Case,CASE-000512,Phone Call,2023-02-01
ACT-0006636,Case,CASE-000534,Email,2023-02-01
ACT-0006639,Case,CASE-000538,Email,2023-02-01
ACT-0006647,Case,CASE-020842,Email,2023-02-01
ACT-0006649,Case,CASE-020848,Email,2023-02-01
ACT-0006653,Case,CASE-020859,Email,2023-02-01
ACT-0006654,Case,CASE-020860,Phone Call,2023-02-01
ACT-0006656,Case,CASE-020868,Email,2023-02-01
ACT-0006657,Case,CASE-020869,Email,2023-02-01
ACT-0006658,Case,CASE-020869,Phone Call,2023-02-01
ACT-0006663,Case,CASE-020883,Email,2023-02-01
ACT-0006664,Case,CASE-020888,Email,2023-02-01
ACT-0006666,Case,CASE-046628,Phone Call,2023-02-01
ACT-0006668,Case,CASE-046638,Phone Call,2023-02-01
ACT-0006669,Case,CASE-046638,Email,2023-02-01
ACT-0006670,Case,CASE-046647,Email,2023-02-01
ACT-0006673,Case,CASE-046651,Phone Call,2023-02-01
ACT-0006680,Case,CASE-053580,Phone Call,2023-02-01
ACT-0006684,Case,CASE-059842,Email,2023-02-01
ACT-0006686,Case,CASE-060809,Email,2023-02-01
ACT-0003109,Opportunity,OPP-00302,Phone Call,2023-02-02
ACT-0006515,Case,CASE-000464,Phone Call,2023-02-02
ACT-0006516,Case,CASE-000464,Email,2023-02-02
ACT-0006518,Case,CASE-000473,Email,2023-02-02
ACT-0006527,Case,CASE-000484,Email,2023-02-02
ACT-0006529,Case,CASE-000498,Email,2023-02-02
ACT-0006530,Case,CASE-000498,Phone Call,2023-02-02
ACT-0006534,Case,CASE-000503,Email,2023-02-02
ACT-0006535,Case,CASE-000504,Email,2023-02-02
ACT-0006536,Case,CASE-000504,Email,2023-02-02
ACT-0006537,Case,CASE-000508,Email,2023-02-02
ACT-0006538,Case,CASE-000510,Phone Call,2023-02-02
ACT-0006540,Case,CASE-000513,Phone Call,2023-02-02
